名称,类别,区域,板块,地址,房型,面积,总价,朝向
整租·苏溪之心 1室1厅 东南/南,义乌市-苏溪-苏溪之心/35.00㎡/东南南/1室1厅1卫/高楼层（3层）,义乌市,苏溪,苏溪之心,1室1厅1卫,35,1650,东南南
整租·九洲百合 2室2厅 南/北,义乌市-义乌市-九洲百合/108.00㎡/南北/2室2厅2卫/中楼层（18层）,义乌市,义乌市,九洲百合,2室2厅2卫,108,2600,南北
整租·大塘下新村一区 1室0厅 东北,义乌市-义乌市-大塘下新村一区/30.00㎡/东北/1室0厅1卫/中楼层（5层）,义乌市,义乌市,大塘下新村一区,1室0厅1卫,30,1199,东北
整租·大塘下新村一区 1室0厅 东南/南,义乌市-义乌市-大塘下新村一区/30.00㎡/东南南/1室0厅1卫/高楼层（5层）,义乌市,义乌市,大塘下新村一区,1室0厅1卫,30,1600,东南南
整租·紫薇国际广场 1室0厅 北,永康市-永康市-紫薇国际广场/40.00㎡/北/1室0厅1卫/中楼层（15层）,永康市,永康市,紫薇国际广场,1室0厅1卫,40,1300,北
整租·望春小区 3室1厅 南/北,永康市-永康市-望春小区/111.00㎡/南北/3室1厅1卫/高楼层（7层）,永康市,永康市,望春小区,3室1厅1卫,111,1700,南北
整租·城南路 2室2厅 南/北,永康市-永康市-城南路/120.00㎡/南北/2室2厅1卫/低楼层（4层）,永康市,永康市,城南路,2室2厅1卫,120,2100,南北
整租·浙江四方集团公司职工住宅 3室2厅 东南/西北,永康市-永康市-浙江四方集团公司职工住宅/133.00㎡/东南西北/3室2厅2卫/高楼层（7层）,永康市,永康市,浙江四方集团公司职工住宅,3室2厅2卫,133,1750,东南西北
整租·聚佳美丽园 1室0厅 南,金东区-金东区-聚佳美丽园/35.00㎡/南/1室0厅1卫/低楼层（18层）,金东区,金东区,聚佳美丽园,1室0厅1卫,35,1000,南
整租·溪霞苑 1室1厅 南/北,金东区-金东区-溪霞苑/67.00㎡/南北/1室1厅1卫/中楼层（26层）,金东区,金东区,溪霞苑,1室1厅1卫,67,2200,南北
整租·金都美地 2室2厅 南,金东区-金东区-金都美地/90.00㎡/南/2室2厅1卫/高楼层（18层）,金东区,金东区,金都美地,2室2厅1卫,90,2300,南
整租·嘉华佳园 3室2厅 南,金东区-金东区-嘉华佳园/128.00㎡/南/3室2厅2卫/低楼层（11层）,金东区,金东区,嘉华佳园,3室2厅2卫,128,2000,南
整租·融创晓郡花园一期 3室2厅 南,金东区-金东区-融创晓郡花园一期/89.00㎡/南/3室2厅2卫/低楼层（18层）,金东区,金东区,融创晓郡花园一期,3室2厅2卫,89,2500,南
整租·四季春城 2室1厅 南,金东区-金东区-四季春城/145.00㎡/南/2室1厅2卫/高楼层（18层）,金东区,金东区,四季春城,2室1厅2卫,145,2170,南
整租·万固·东方樾 1室1厅 南,金东区-金东区-万固·东方樾/53.00㎡/南/1室1厅1卫/中楼层（13层）,金东区,金东区,万固·东方樾,1室1厅1卫,53,1400,南
整租·华顺苑 5室2厅 南/北,金东区-金东区-华顺苑/196.00㎡/南北/5室2厅3卫/高楼层（7层）,金东区,金东区,华顺苑,5室2厅3卫,196,1734,南北
整租·金都美地 2室2厅 南/北,金东区-金东区-金都美地/90.00㎡/南北/2室2厅1卫/中楼层（18层）,金东区,金东区,金都美地,2室2厅1卫,90,2400,南北
整租·紫荆庄园 2室1厅 东南,东阳市-东阳市-紫荆庄园/60.00㎡/东南/2室1厅1卫/中楼层（29层）,东阳市,东阳市,紫荆庄园,2室1厅1卫,60,1750,东南
整租·百合嘉苑 1室1厅 南/北,婺城区-江南-百合嘉苑/40.00㎡/南北/1室1厅1卫/低楼层（15层）,婺城区,江南,百合嘉苑,1室1厅1卫,40,1580,南北
整租·永盛新阳光 2室2厅 南,婺城区-江南-永盛新阳光/80.00㎡/南/2室2厅1卫/中楼层（17层）,婺城区,江南,永盛新阳光,2室2厅1卫,80,1200,南
整租·南苑小区 1室1厅 南,婺城区-江南-南苑小区/41.00㎡/南/1室1厅1卫/高楼层（7层）,婺城区,江南,南苑小区,1室1厅1卫,41,1400,南
整租·和信花园 3室2厅 南/北,婺城区-江南-和信花园/136.20㎡/南北/3室2厅2卫/高楼层（6层）,婺城区,江南,和信花园,3室2厅2卫,136,2000,南北
整租·保利·天汇 4室2厅 南/北,婺城区-江北-保利·天汇/118.00㎡/南北/4室2厅2卫/中楼层（18层）,婺城区,江北,保利·天汇,4室2厅2卫,118,3800,南北
整租·广厦大众苑 2室2厅 南,婺城区-江北-广厦大众苑/63.00㎡/南/2室2厅1卫/高楼层（16层）,婺城区,江北,广厦大众苑,2室2厅1卫,63,1500,南
整租·北苑小区(婺城区) 2室2厅 南,婺城区-江北-北苑小区(婺城区)/71.00㎡/南/2室2厅1卫/低楼层（6层）,婺城区,江北,北苑小区(婺城区),2室2厅1卫,71,2200,南
整租·和谐家苑 3室2厅 南,婺城区-江北-和谐家苑/170.00㎡/南/3室2厅2卫/中楼层（11层）,婺城区,江北,和谐家苑,3室2厅2卫,170,2200,南
整租·东方前城南区 3室2厅 南/北,婺城区-江北-东方前城南区/170.00㎡/南北/3室2厅2卫/高楼层（12层）,婺城区,江北,东方前城南区,3室2厅2卫,170,2500,南北
整租·苏桂院 2室2厅 南,婺城区-湖海塘-苏桂院/108.00㎡/南/2室2厅1卫/中楼层（14层）,婺城区,湖海塘,苏桂院,2室2厅1卫,108,2600,南
整租·家和园 3室2厅 南/北,婺城区-秋滨工业区-家和园/114.00㎡/南北/3室2厅1卫/低楼层（7层）,婺城区,秋滨工业区,家和园,3室2厅1卫,114,2000,南北
整租·张坞垅庭院 2室1厅 南/北,婺城区-秋滨工业区-张坞垅庭院/77.00㎡/南北/2室1厅1卫/低楼层（17层）,婺城区,秋滨工业区,张坞垅庭院,2室1厅1卫,77,2000,南北
整租·北站一区 1室0厅 东南/南,义乌市-后宅-北站一区/30.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,后宅,北站一区,1室0厅1卫,30,1000,东南南
整租·总部经济园 1室0厅 南,义乌市-稠江-总部经济园/35.00㎡/南/1室0厅1卫/低楼层（22层）,义乌市,稠江,总部经济园,1室0厅1卫,35,1300,南
整租·楼下新村一区 1室0厅 东南/南,义乌市-稠江-楼下新村一区/35.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,稠江,楼下新村一区,1室0厅1卫,35,1350,东南南
整租·万厦欧景爵园 4室2厅 南/北,义乌市-稠江-万厦欧景爵园/178.00㎡/南北/4室2厅2卫/中楼层（33层）,义乌市,稠江,万厦欧景爵园,4室2厅2卫,178,5833,南北
整租·总部经济园 2室1厅 南,义乌市-稠江-总部经济园/70.00㎡/南/2室1厅1卫/中楼层（12层）,义乌市,稠江,总部经济园,2室1厅1卫,70,2800,南
整租·总部经济园 2室1厅 南,义乌市-稠江-总部经济园/70.00㎡/南/2室1厅1卫/低楼层（12层）,义乌市,稠江,总部经济园,2室1厅1卫,70,2600,南
整租·下门二区 1室0厅 南,义乌市-稠江-下门二区/28.00㎡/南/1室0厅1卫/中楼层（5层）,义乌市,稠江,下门二区,1室0厅1卫,28,1500,南
整租·万达SOHO公寓 1室0厅 东南,义乌市-稠江-万达SOHO公寓/48.00㎡/东南/1室0厅1卫/中楼层（33层）,义乌市,稠江,万达SOHO公寓,1室0厅1卫,48,2000,东南
整租·沙洲豪庭 3室2厅 东南/南,义乌市-苏溪-沙洲豪庭/140.00㎡/东南南/3室2厅2卫/中楼层（18层）,义乌市,苏溪,沙洲豪庭,3室2厅2卫,140,3500,东南南
整租·蓝天嘉苑 3室2厅 南/北,金东区-多湖-蓝天嘉苑/134.00㎡/南北/3室2厅2卫/低楼层（7层）,金东区,多湖,蓝天嘉苑,3室2厅2卫,134,2600,南北
整租·三江国际花园 2室2厅 南,金东区-多湖-三江国际花园/99.39㎡/南/2室2厅2卫/中楼层（15层）,金东区,多湖,三江国际花园,2室2厅2卫,99,2300,南
整租·蓝天嘉苑 3室2厅 南/北,金东区-多湖-蓝天嘉苑/140.00㎡/南北/3室2厅2卫/中楼层（7层）,金东区,多湖,蓝天嘉苑,3室2厅2卫,140,2500,南北
整租·三江国际花园 3室2厅 南/北,金东区-多湖-三江国际花园/130.00㎡/南北/3室2厅2卫/中楼层（11层）,金东区,多湖,三江国际花园,3室2厅2卫,130,3600,南北
整租·中港浅水湾 3室2厅 南,婺城区-多湖-中港浅水湾/123.00㎡/南/3室2厅2卫/中楼层（6层）,婺城区,多湖,中港浅水湾,3室2厅2卫,123,1800,南
整租·海伦堡珺玥府 3室2厅 南,金东区-金义都市新区-海伦堡珺玥府/131.00㎡/南/3室2厅2卫/中楼层（9层）,金东区,金义都市新区,海伦堡珺玥府,3室2厅2卫,131,3000,南
整租·新城云昱 3室2厅 西南,金东区-金义都市新区-新城云昱/97.00㎡/西南/3室2厅1卫/中楼层（18层）,金东区,金义都市新区,新城云昱,3室2厅1卫,97,2000,西南
整租·龙庭一品 2室2厅 南,金东区-金义都市新区-龙庭一品/80.00㎡/南/2室2厅1卫/高楼层（30层）,金东区,金义都市新区,龙庭一品,2室2厅1卫,80,1666,南
整租·都市绿邸 1室1厅 南,金东区-金义都市新区-都市绿邸/68.00㎡/南/1室1厅1卫/中楼层（20层）,金东区,金义都市新区,都市绿邸,1室1厅1卫,68,1250,南
整租·滨江金地·万家风华 4室2厅 南/北,义乌市-稠城-滨江金地·万家风华/119.00㎡/南北/4室2厅2卫/低楼层（21层）,义乌市,稠城,滨江金地·万家风华,4室2厅2卫,119,7916,南北
整租·滨江金地·万家风华 4室2厅 南/北,义乌市-稠城-滨江金地·万家风华/142.00㎡/南北/4室2厅3卫/高楼层（24层）,义乌市,稠城,滨江金地·万家风华,4室2厅3卫,142,8167,南北
整租·城北路322号 1室1厅 东南/南,义乌市-稠城-城北路322号/40.00㎡/东南南/1室1厅1卫/中楼层（8层）,义乌市,稠城,城北路322号,1室1厅1卫,40,2600,东南南
整租·长春三区 2室1厅 东南/南,义乌市-稠城-长春三区/70.00㎡/东南南/2室1厅1卫/中楼层（5层）,义乌市,稠城,长春三区,2室1厅1卫,70,3000,东南南
整租·复兴一区 1室1厅 南,义乌市-北苑-复兴一区/50.00㎡/南/1室1厅1卫/中楼层（4层）,义乌市,北苑,复兴一区,1室1厅1卫,50,2280,南
整租·复兴一区 1室1厅 东南/南,义乌市-北苑-复兴一区/40.00㎡/东南南/1室1厅1卫/高楼层（3层）,义乌市,北苑,复兴一区,1室1厅1卫,40,2800,东南南
整租·复兴后陈 1室0厅 东南/南,义乌市-北苑-复兴后陈/35.00㎡/东南南/1室0厅1卫/中楼层（4层）,义乌市,北苑,复兴后陈,1室0厅1卫,35,1450,东南南
整租·凌云三区 1室1厅 东南,义乌市-北苑-凌云三区/40.00㎡/东南/1室1厅1卫/中楼层（5层）,义乌市,北苑,凌云三区,1室1厅1卫,40,1399,东南
整租·西城路517号 1室0厅 东南/南,义乌市-北苑-西城路517号/30.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,北苑,西城路517号,1室0厅1卫,30,1400,东南南
整租·春晗四区 1室0厅 东南,义乌市-北苑-春晗四区/30.00㎡/东南/1室0厅1卫/中楼层（6层）,义乌市,北苑,春晗四区,1室0厅1卫,30,1180,东南
整租·大塘下二区 1室0厅 东南/南,义乌市-义乌市-大塘下二区/35.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,义乌市,大塘下二区,1室0厅1卫,35,1400,东南南
整租·塔下洲A1区 1室0厅 东南/南,义乌市-义乌市-塔下洲A1区/30.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,义乌市,塔下洲A1区,1室0厅1卫,30,1350,东南南
整租·浙江四方集团公司职工住宅 2室2厅 南/北,永康市-永康市-浙江四方集团公司职工住宅/100.00㎡/南北/2室2厅1卫/中楼层（7层）,永康市,永康市,浙江四方集团公司职工住宅,2室2厅1卫,100,1300,南北
整租·园丁路小区 3室2厅 南,永康市-永康市-园丁路小区/89.00㎡/南/3室2厅1卫/高楼层（6层）,永康市,永康市,园丁路小区,3室2厅1卫,89,1400,南
整租·紫薇国际广场 1室0厅 北,永康市-永康市-紫薇国际广场/40.00㎡/北/1室0厅1卫/高楼层（15层）,永康市,永康市,紫薇国际广场,1室0厅1卫,40,1300,北
整租·园丁路小区 2室2厅 南,永康市-永康市-园丁路小区/90.00㎡/南/2室2厅2卫/中楼层（6层）,永康市,永康市,园丁路小区,2室2厅2卫,90,1400,南
整租·金色港湾(永康) 3室2厅 南,永康市-永康市-金色港湾(永康)/143.00㎡/南/3室2厅2卫/低楼层（31层）,永康市,永康市,金色港湾(永康),3室2厅2卫,143,3800,南
整租·铂凯花园 4室2厅 南,金东区-金东区-铂凯花园/96.00㎡/南/4室2厅2卫/中楼层（11层）,金东区,金东区,铂凯花园,4室2厅2卫,96,1400,南
整租·申华翡翠城 3室2厅 南,金东区-金东区-申华翡翠城/120.00㎡/南/3室2厅2卫/中楼层（7层）,金东区,金东区,申华翡翠城,3室2厅2卫,120,1800,南
整租·金地艺境 3室2厅 南,金东区-金东区-金地艺境/89.00㎡/南/3室2厅1卫/高楼层（30层）,金东区,金东区,金地艺境,3室2厅1卫,89,2400,南
整租·四季新城 2室1厅 南/北,金东区-金东区-四季新城/135.00㎡/南北/2室1厅1卫/低楼层（18层）,金东区,金东区,四季新城,2室1厅1卫,135,1500,南北
整租·金都美苑 3室2厅 南/北,金东区-金东区-金都美苑/135.00㎡/南北/3室2厅1卫/中楼层（27层）,金东区,金东区,金都美苑,3室2厅1卫,135,3200,南北
整租·万固·东方樾 4室2厅 南,金东区-金东区-万固·东方樾/138.00㎡/南/4室2厅2卫/低楼层（17层）,金东区,金东区,万固·东方樾,4室2厅2卫,138,1100,南
整租·万固·东方樾 1室1厅 南,金东区-金东区-万固·东方樾/53.00㎡/南/1室1厅1卫/中楼层（13层）,金东区,金东区,万固·东方樾,1室1厅1卫,53,1400,南
整租·广润翰城 2室2厅 南,金东区-金东区-广润翰城/94.00㎡/南/2室2厅2卫/中楼层（6层）,金东区,金东区,广润翰城,2室2厅2卫,94,2200,南
整租·金华万达广场SOHO 2室0厅 南,金东区-金东区-金华万达广场SOHO/106.00㎡/南/2室0厅0卫/低楼层（30层）,金东区,金东区,金华万达广场SOHO,2室0厅0卫,106,6000,南
整租·金华万达广场SOHO 1室1厅 南/北,金东区-金东区-金华万达广场SOHO/60.00㎡/南北/1室1厅1卫/中楼层（30层）,金东区,金东区,金华万达广场SOHO,1室1厅1卫,60,2000,南北
整租·万固·东方樾 1室1厅 北,金东区-金东区-万固·东方樾/53.00㎡/北/1室1厅1卫/中楼层（13层）,金东区,金东区,万固·东方樾,1室1厅1卫,53,1400,北
整租·紫荆庄园 2室2厅 东南,东阳市-东阳市-紫荆庄园/106.00㎡/东南/2室2厅2卫/低楼层（29层）,东阳市,东阳市,紫荆庄园,2室2厅2卫,106,2100,东南
整租·茂新三味雅筑 2室1厅 南,婺城区-江南-茂新三味雅筑/40.00㎡/南/2室1厅1卫/低楼层（14层）,婺城区,江南,茂新三味雅筑,2室1厅1卫,40,1680,南
整租·冠达华庭 3室2厅 南/北,婺城区-江南-冠达华庭/128.00㎡/南北/3室2厅2卫/高楼层（7层）,婺城区,江南,冠达华庭,3室2厅2卫,128,2000,南北
整租·新世纪花园 2室1厅 南,婺城区-江南-新世纪花园/90.00㎡/南/2室1厅1卫/中楼层（7层）,婺城区,江南,新世纪花园,2室1厅1卫,90,2700,南
整租·保集蓝郡 1室1厅 南,婺城区-江南-保集蓝郡/71.00㎡/南/1室1厅1卫/低楼层（17层）,婺城区,江南,保集蓝郡,1室1厅1卫,71,2000,南
整租·信华花园 3室2厅 南/北,婺城区-江南-信华花园/108.00㎡/南北/3室2厅1卫/高楼层（6层）,婺城区,江南,信华花园,3室2厅1卫,108,1680,南北
整租·申华大厦 1室1厅 南,婺城区-江南-申华大厦/50.00㎡/南/1室1厅1卫/高楼层（30层）,婺城区,江南,申华大厦,1室1厅1卫,50,1800,南
整租·当代华府 5室2厅 南,婺城区-江南-当代华府/166.00㎡/南/5室2厅2卫/高楼层（7层）,婺城区,江南,当代华府,5室2厅2卫,166,3800,南
整租·保集广场 1室0厅 南,婺城区-江南-保集广场/35.00㎡/南/1室0厅1卫/高楼层（16层）,婺城区,江南,保集广场,1室0厅1卫,35,900,南
整租·祥龙福邸 2室2厅 南/北,婺城区-江南-祥龙福邸/85.00㎡/南北/2室2厅1卫/中楼层（11层）,婺城区,江南,祥龙福邸,2室2厅1卫,85,2500,南北
整租·新都会 3室2厅 南,婺城区-江南-新都会/144.00㎡/南/3室2厅2卫/高楼层（33层）,婺城区,江南,新都会,3室2厅2卫,144,3600,南
整租·南苑小区 1室1厅 南,婺城区-江南-南苑小区/43.00㎡/南/1室1厅1卫/高楼层（6层）,婺城区,江南,南苑小区,1室1厅1卫,43,1300,南
整租·云天广场 2室1厅 南,婺城区-江南-云天广场/200.00㎡/南/2室1厅2卫/中楼层（12层）,婺城区,江南,云天广场,2室1厅2卫,200,3000,南
整租·富力三江都荟 1室1厅 南,婺城区-江南-富力三江都荟/60.00㎡/南/1室1厅1卫/中楼层（24层）,婺城区,江南,富力三江都荟,1室1厅1卫,60,2100,南
整租·留雅小区 1室1厅 南,义乌市-北苑-留雅小区/50.00㎡/南/1室1厅1卫/高楼层（3层）,义乌市,北苑,留雅小区,1室1厅1卫,50,1500,南
整租·春晗四区 1室0厅 东南,义乌市-北苑-春晗四区/30.00㎡/东南/1室0厅1卫/中楼层（6层）,义乌市,北苑,春晗四区,1室0厅1卫,30,1180,东南
整租·青口东区 1室1厅 东南,义乌市-江东-青口东区/60.00㎡/东南/1室1厅1卫/高楼层（4层）,义乌市,江东,青口东区,1室1厅1卫,60,1999,东南
整租·江南四区 1室0厅 东南/南,义乌市-江东-江南四区/35.00㎡/东南南/1室0厅1卫/中楼层（4层）,义乌市,江东,江南四区,1室0厅1卫,35,1250,东南南
整租·宗塘一区 1室1厅 南,义乌市-江东-宗塘一区/55.00㎡/南/1室1厅1卫/中楼层（4层）,义乌市,江东,宗塘一区,1室1厅1卫,55,1700,南
整租·篁园路 1室0厅 东南/南/北,义乌市-江东-篁园路/35.00㎡/东南南北/1室0厅1卫/中楼层（7层）,义乌市,江东,篁园路,1室0厅1卫,35,1300,东南南北
整租·遗安二区 1室0厅 东南/南,义乌市-后宅-遗安二区/30.00㎡/东南南/1室0厅1卫/中楼层（4层）,义乌市,后宅,遗安二区,1室0厅1卫,30,1300,东南南
整租·总部经济园 1室1厅 南,义乌市-稠江-总部经济园/50.00㎡/南/1室1厅1卫/低楼层（22层）,义乌市,稠江,总部经济园,1室1厅1卫,50,1900,南
整租·下门二区 1室1厅 东南/南,义乌市-稠江-下门二区/35.00㎡/东南南/1室1厅1卫/中楼层（4层）,义乌市,稠江,下门二区,1室1厅1卫,35,1999,东南南
整租·下门二区 1室1厅 南,义乌市-稠江-下门二区/40.00㎡/南/1室1厅1卫/中楼层（5层）,义乌市,稠江,下门二区,1室1厅1卫,40,2000,南
整租·五里松小区 1室0厅 东南/南,义乌市-稠江-五里松小区/30.00㎡/东南南/1室0厅1卫/中楼层（4层）,义乌市,稠江,五里松小区,1室0厅1卫,30,1099,东南南
